,GO:0008150,GO:0015979,GO:0098542,GO:0098754,GO:0005975,GO:0044782,GO:0030163,GO:0030154,GO:0030198,GO:0042254,GO:0042060,GO:0003012,GO:0003013,GO:0003014,GO:0003016,GO:0032200,GO:0071554,GO:0007155,GO:0007163,GO:0007005,GO:0007010,GO:0007018,GO:0007031,GO:0007040,GO:0007059,GO:0002376,GO:0055085,GO:0055086,GO:0016071,GO:0016073,GO:0002181,GO:0016192,GO:0006457,GO:0006351,GO:0006355,GO:0072659,GO:0006281,GO:0006091,GO:0031047,GO:0006766,GO:0006790,GO:1901135,GO:0065003,GO:0051604,GO:0050877,GO:0050886,GO:0140053,GO:0140013,GO:0140014,GO:0022600,GO:0022414,GO:0012501,GO:0034330,GO:0048856,GO:0048870,GO:0071941,GO:0000910,GO:0000278,GO:0006399,GO:0006310,GO:0006325,GO:0006260,GO:0006914,GO:0006913,GO:0006954,GO:0006886,GO:0006629,GO:0006520,GO:0006575,GO:0006486,GO:0023052,GO:0061007,GO:0061024,GO:0008150,GO:0003674,GO:0098631,GO:0045182,GO:0098772,GO:0005215,GO:0005198,GO:0042393,GO:0044183,GO:0120274,GO:0016491,GO:0016853,GO:0016874,GO:0016829,GO:0016740,GO:0016787,GO:0016209,GO:0003723,GO:0003677,GO:0003824,GO:0003774,GO:0003924,GO:0008092,GO:0045735,GO:0008289,GO:0038024,GO:0140096,GO:0140097,GO:0140098,GO:0090729,GO:0009975,GO:0001618,GO:0060090,GO:0048018,GO:0031386,GO:0060089,GO:0140223,GO:0140110,GO:0140104,GO:0140657,GO:0140313,GO:0140299,GO:0003674,GO:0005575,GO:0005615,GO:0005618,GO:0005635,GO:0005634,GO:0005654,GO:0005694,GO:0005576,GO:0030312,GO:0005929,GO:0005829,GO:0005840,GO:0005856,GO:0005886,GO:0005811,GO:0005815,GO:0005730,GO:0005739,GO:0005764,GO:0005768,GO:0005773,GO:0005777,GO:0005783,GO:0005794,GO:0031410,GO:0031012,GO:0043226,GO:0009536,GO:0009579,GO:0000228,GO:0005575,GO:0008150-other,GO:0003674-other,GO:0005575-other
164,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,26,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,66,10.0,18.0,1.0
165,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,9,0,0,0,1,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,14.0,12.0,2.0
166,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,0,0,2,1,0,4,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,6,0,0,0,11,2.0,11.0,0.0
167,62,0,2,0,0,0,2,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,62,165,0,0,1,0,0,0,0,0,0,0,0,0,28,1,0,0,0,29,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,134,0,0,0,1,0,0,0,0,0,106,0,1,11,0,0,0,1,0,1,0,0,1,0,1,0,7,0,0,0,134,30.0,132.0,10.0
168,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,18,8.0,11.0,5.0
169,34,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,21.0,1.0,2.0
170,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,1.0,1.0
171,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2.0,1.0,2.0
172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,4.0,1.0
173,60,0,0,0,3,0,5,4,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,16,0,1,60,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,18,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,18,20.0,29.0,9.0
174,113,0,0,0,2,1,7,8,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,28,0,1,113,167,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,74,0,0,0,9,4,0,0,0,0,35,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,74,46.0,124.0,26.0
175,32,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,9,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,32,55,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,19,0,0,0,1,0,0,0,0,0,8,0,1,3,0,0,0,0,1,0,1,0,0,1,1,0,6,0,0,0,19,7.0,49.0,2.0
176,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,7,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,5.0,4.0,3.0
177,49,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,49,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,32,21,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,16.0,18.0,3.0
178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5.0,1.0,1.0
179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0,5.0,1.0
180,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.0,20.0,2.0
181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.0,1.0
182,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,4,0,0,0,0,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,11,1.0,6.0,1.0
183,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,61,65,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,65,23,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,30.0,58.0,5.0
184,39,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,39,105,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,53,0,0,0,1,1,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,15.0,99.0,2.0
185,47,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,47,132,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,51,0,0,0,1,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,10.0,111.0,3.0
186,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,0,0,3,2,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,30,7.0,43.0,6.0
187,63,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,2,2,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,4,0,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,63,75,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,75,35,2,0,1,2,0,0,2,0,0,0,0,0,22,0,0,0,0,1,5,1,0,0,0,5,0,10,0,0,0,35,23.0,68.0,3.0
188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.0,7.0,2.0
189,37,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,37,45,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,71,0,0,0,2,1,0,0,0,0,35,0,0,16,1,0,0,0,0,13,0,0,0,0,13,0,16,0,0,0,71,9.0,34.0,4.0
190,36,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,17.0,9.0,2.0
191,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,1,0,0,1,0,0,1,0,0,19,0,0,22,0,0,0,0,0,12,0,0,0,0,12,0,13,0,0,0,58,3.0,25.0,3.0
192,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5.0,16.0,1.0
193,41,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,41,39,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,206,0,0,0,1,0,0,0,0,0,193,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,206,7.0,17.0,3.0
194,41,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,41,39,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,206,0,0,0,1,0,0,0,0,0,193,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,206,7.0,17.0,3.0
195,119,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,6,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,49,0,0,119,57,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,177,0,0,0,4,2,1,0,0,0,155,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,177,38.0,34.0,5.0
196,36,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,36,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,62,0,0,0,0,0,0,0,0,0,51,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,62,9.0,8.0,0.0
197,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,38,47,0,0,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,0,0,0,10,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,26.0,28.0,4.0
198,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,22,97,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,12,0,0,0,5,4,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,12,12.0,91.0,2.0
199,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,5,4,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,11,6.0,9.0,2.0
200,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
201,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
202,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
203,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
204,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
205,77,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2,0,20,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,71,72,1,0,0,1,0,0,1,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,72,16.0,67.0,2.0
